  1.00000000e-01  3.00000000e-01  2.00000000e+01 2.79000000e+01 1.41036752e+01 
  1.00000000e-01  3.00000000e-01  2.79000000e+01 3.76000000e+01 1.42555045e+01 
  1.00000000e-01  3.00000000e-01  3.76000000e+01 5.03000000e+01 1.43726518e+01 
  1.00000000e-01  3.00000000e-01  5.03000000e+01 6.93000000e+01 1.46019651e+01 
  1.00000000e-01  3.00000000e-01  6.93000000e+01 1.40000000e+02 1.49208606e+01 
