2.26069712e-03 5.76255292e-04 5.76255292e-04 5.76255292e-04 5.76255292e-04
5.76255292e-04 2.75310307e-03 5.76255292e-04 5.76255292e-04 5.76255292e-04
5.76255292e-04 5.76255292e-04 3.29075015e-03 5.76255292e-04 5.76255292e-04
5.76255292e-04 5.76255292e-04 5.76255292e-04 4.00606827e-03 5.76255292e-04
5.76255292e-04 5.76255292e-04 5.76255292e-04 5.76255292e-04 3.97670207e-03
