  1.00000000e-01  3.00000000e-01  2.00000000e+01 2.79000000e+01 3.71107761e+03 
  1.00000000e-01  3.00000000e-01  2.79000000e+01 3.76000000e+01 1.78824582e+03 
  1.00000000e-01  3.00000000e-01  3.76000000e+01 5.03000000e+01 9.78130291e+02 
  1.00000000e-01  3.00000000e-01  5.03000000e+01 6.93000000e+01 4.76546301e+02 
  1.00000000e-01  3.00000000e-01  6.93000000e+01 1.40000000e+02 2.23090227e+02 
